"Y","E1","E2","E3","E4","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20"
6845428.98251877,9.50643122685142,7.16888597421348,7.48076307144947,10.7148415653501,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1705728.4665402,8.13193491986021,8.72993050725199,10.1970351822674,10.4531333481427,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1
2901620.89338129,8.16068610106595,6.96738174231723,7.51680808491074,11.004289544886,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0
1027943.54059171,10.0145036324393,9.516808567103,9.50428867270239,6.80877074040473,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
2522586.70313742,9.61446867394261,12.9207500691991,9.78514992725104,12.0167967861053,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0
4264385.5969219,12.0558537782636,10.9871899841819,11.2088428549469,12.0325631047599,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
4644590.59100031,7.21462057554163,9.33773092669435,7.08909270400181,12.9704034128226,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0
3715312.06659861,12.3048362734262,12.9414382076357,6.73321187822148,11.042516433401,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
4563881.46217313,10.3958980275784,11.9799951801542,6.89716959418729,7.36078347149305,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
937626.942884186,10.0680949452799,8.45996839925647,11.4634723004419,10.8542411450762,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
1481039.80180118,9.20224449574016,12.7046022652648,12.2317444956861,8.43461406603456,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,1,1,0
4533515.03439635,12.2640165521298,10.7213926129043,12.1331706757192,12.3498729392886,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1
2469062.81902083,11.2765434638131,11.7798204710707,11.7103356602602,12.9435689439997,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
3215804.03598158,11.4799144444987,7.60778253781609,12.1875325974543,10.5210903643165,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,1
6092524.96866275,8.04090060549788,6.73169913003221,8.52805417077616,12.1760792911518,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1
3329671.76492009,6.45897700125352,6.94456005445682,7.2415554523468,10.1280594391283,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0
2424807.55291217,9.17541329958476,12.8567197031807,7.0932903890498,9.75764118786901,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0
3916806.93422159,7.36014524917118,11.6059604601469,12.5777308186516,10.3384157021064,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1
3276793.48115635,8.426939742174,10.9806151641533,8.94138812227175,11.0059885140508,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0
3078857.80706887,6.97689929022454,7.78230475215241,7.18946953397244,9.57572488975711,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0
1489072.36511458,8.51362328301184,12.3690587326419,12.3016818619799,6.42669791541994,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
2440025.40132273,9.06655622366816,9.28685789671727,8.37795877363533,11.9758016217966,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1
1331950.14417616,8.29106210358441,9.46518102264963,10.7810442002956,7.23595714545809,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0
510691.769366345,11.9746152977459,12.5279008829966,6.84687113249674,10.1597086244728,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0
1521967.96743975,10.0804661745206,10.1336896512657,6.14107277989388,7.87534369924106,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
2992539.54870803,12.6951161401812,6.57467453251593,6.35086138173938,10.7800404154696,0,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0
1539016.19408966,10.3002033596858,9.24941391404718,9.38652678579092,8.4235052454751,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1
4481282.34098538,6.33585485490039,6.47257701936178,10.2906427471898,12.8569404957816,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
982620.877949306,11.8081860071979,9.32113350694999,10.6708154529333,6.01997092552483,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0
5125960.11620064,7.21814636792988,6.25179850496352,8.82575904484838,12.4825952700339,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0
2523937.64186138,12.6757917474024,8.35573499463499,9.13077864050865,9.33231306797825,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0
865610.90012779,12.1979113817215,8.73716854769737,7.51986674475484,8.44017099356279,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1
1834429.62568559,7.83289066911675,7.89266869751737,8.19235628168099,10.2962702244986,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
3132298.44242343,7.73504215246066,9.12122178962454,9.45345823140815,7.34198661055416,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0
